dt,winning_bid_max,winning_bid_min,winning_bid_mean,auction_trading_volume,auction_lots_count,all_auctions_lots_count,auction_name,auction_slug
2022-05-01,750000.0,40.5,2303.97,2456027.6,1066,45766,Sotheby's Whisky Auction,sothebys-whisky-auction
2022-05-01,18400.0,6.0,265.28,152004.0,573,45766,Speyside Whisky Auctions,speyside-whisky-auctions
2022-05-01,21250.0,5.0,382.22,752971.56,1970,45766,The Grand Whisky Auction,thegrandwhiskyauction
2022-05-01,4500.0,16.0,199.89,392587.0,1964,45766,The Whisky Shop Auctions,the-whisky-shop-auctions
2022-05-01,12046.6,4.0,280.35,1669454.6,5955,45766,Unicorn Auctions,unicorn-auctions
2022-05-01,2489.7,49.8,344.48,97833.0,284,45766,Waddington's Whisky Auction,waddingtons-whisky-auction
2022-05-01,6206.2,11.9,218.04,81327.7,373,45766,Whiskey Bidders,whiskey-bidders
2022-05-01,9400.0,5.0,229.93,209927.0,913,45766,Whisky.Auction,whiskyauction
2022-05-01,12756.6,0.9,189.72,905721.7,4774,45766,WhiskyAuction.com,whiskyauctioncom
2022-05-01,205000.0,15.0,501.97,5702901.0,11361,45766,Whisky Auctioneer,whiskyauctioneer
2022-05-01,6550.0,10.0,494.34,69702.5,141,45766,Whisky Bull Auctions,whisky-bull-auctions
2022-05-01,141000.0,20.0,569.33,1668127.5,2930,45766,Whisky Hammer,whisky-hammer
2022-05-01,7500.0,2.0,254.81,189326.0,743,45766,Whisky-Online Auctions,whisky-online-auctions
2022-05-01,60250.0,2.5,271.26,411232.5,1516,45766,WVA Whisky Auctions,wva-whisky-auctions
2022-04-01,4544.0,23.0,273.62,112459.0,411,51424,Australian Whisky Auctions,australian-whisky-auctions
2022-04-01,95000.0,190.0,3556.34,465880.0,131,51424,Bonhams Whisky Auction,bonhams
2022-04-01,25699.0,1.0,197.58,941881.0,4767,51424,Catawiki Whisky Auction,catawiki
2022-04-01,2904.3,23.6,274.58,41736.6,152,51424,Celtic Whiskey Auction,celtic-whiskey-auction
2022-04-01,1978.0,18.0,229.32,29811.0,130,51424,European Whisky Auctions,european-whisky-auctions
2022-04-01,4197.0,4.0,175.05,192731.0,1101,51424,Irish Whiskey Auctions,irish-whiskey-auctions
2022-04-01,11900.0,2.5,235.43,292408.7,1242,51424,Just Whisky Auctions,just-whisky
2022-04-01,4800.0,10.0,216.2,75670.0,350,51424,McTear's Whisky Auction,mctears
2022-04-01,3450.0,1.0,71.72,17643.0,246,51424,Prestige Whisky Auction,prestige-whisky-auction
2022-04-01,4800.0,15.0,281.06,377185.0,1342,51424,Rum Auctioneer,rumauctioneer
2022-04-01,7660.7,25.3,701.12,53285.3,76,51424,RumTrades Auction,rum-trades-auction
2022-04-01,30000.0,20.0,274.31,4152445.0,15138,51424,Scotch Whisky Auctions,scotchwhiskyauctions
2022-04-01,111925.0,152.6,8173.91,1103477.6,135,51424,Sotheby's Whisky Auction,sothebys-whisky-auction
2022-04-01,18000.0,6.0,411.68,191020.0,464,51424,Speyside Whisky Auctions,speyside-whisky-auctions
2022-04-01,21750.0,5.0,340.63,699307.5,2053,51424,The Grand Whisky Auction,thegrandwhiskyauction
2022-04-01,10000.0,16.0,174.86,345867.0,1978,51424,The Whisky Shop Auctions,the-whisky-shop-auctions
2022-04-01,3788.3,5.1,281.09,111592.7,397,51424,Whiskey Bidders,whiskey-bidders
2022-04-01,180000.0,2.0,207.1,657327.0,3174,51424,Whisky.Auction,whiskyauction
2022-04-01,13473.6,0.8,188.25,1010688.8,5369,51424,WhiskyAuction.com,whiskyauctioncom
2022-04-01,43000.0,15.0,425.15,4245573.0,9986,51424,Whisky Auctioneer,whiskyauctioneer
2022-04-01,7500.0,5.0,577.32,117772.5,204,51424,Whisky Bull Auctions,whisky-bull-auctions
2022-04-01,915500.0,20.0,900.52,1701977.5,1890,51424,Whisky Hammer,whisky-hammer
2022-04-01,16900.0,5.0,431.28,296724.0,688,51424,Whisky-Online Auctions,whisky-online-auctions
2022-03-01,3060.0,28.0,281.94,153096.0,543,47071,Australian Whisky Auctions,australian-whisky-auctions
2022-03-01,65000.0,220.0,1590.13,252830.0,159,47071,Bonhams Whisky Auction,bonhams
2022-03-01,8308.0,1.0,182.61,959411.0,5254,47071,Catawiki Whisky Auction,catawiki
2022-03-01,2338.0,16.0,338.32,32817.0,97,47071,Celtic Whiskey Auction,celtic-whiskey-auction
2022-03-01,1836.0,12.0,204.44,31893.0,156,47071,European Whisky Auctions,european-whisky-auctions
2022-03-01,2425.0,3.0,82.08,24295.5,296,47071,Highland Whisky Auctions,highland-whisky-auctions
2022-03-01,40273.0,4.0,262.32,286193.0,1091,47071,Irish Whiskey Auctions,irish-whiskey-auctions
2022-03-01,26200.0,2.5,336.5,333136.16,990,47071,Just Whisky Auctions,just-whisky
2022-03-01,4200.0,10.0,184.17,39965.0,217,47071,McTear's Whisky Auction,mctears
2022-03-01,7900.0,1.0,153.89,14465.5,94,47071,Prestige Whisky Auction,prestige-whisky-auction
2022-03-01,39500.0,15.0,274.27,390287.0,1423,47071,Rum Auctioneer,rumauctioneer
2022-03-01,4756.2,25.9,392.51,34933.4,89,47071,RumTrades Auction,rum-trades-auction
2022-03-01,21000.0,20.0,270.58,2420340.0,8945,47071,Scotch Whisky Auctions,scotchwhiskyauctions
2022-03-01,26275.8,75.1,1328.22,981552.0,739,47071,Sotheby's Whisky Auction,sothebys-whisky-auction
2022-03-01,23000.0,6.0,404.21,287393.0,711,47071,Speyside Whisky Auctions,speyside-whisky-auctions
2022-03-01,15500.0,5.0,319.52,656301.94,2054,47071,The Grand Whisky Auction,thegrandwhiskyauction
2022-03-01,4700.0,16.0,179.38,355351.0,1981,47071,The Whisky Shop Auctions,the-whisky-shop-auctions
2022-03-01,8032.9,3.8,247.95,790967.5,3190,47071,Unicorn Auctions,unicorn-auctions
2022-03-01,4889.1,53.0,451.17,175506.7,389,47071,Waddington's Whisky Auction,waddingtons-whisky-auction
2022-03-01,3754.9,3.3,205.18,91512.3,446,47071,Whiskey Bidders,whiskey-bidders
2022-03-01,22000.0,5.0,263.77,307288.0,1165,47071,Whisky.Auction,whiskyauction
2022-03-01,14837.5,0.8,164.69,846811.9,5142,47071,WhiskyAuction.com,whiskyauctioncom
2022-03-01,70000.0,15.0,497.91,4058007.0,8150,47071,Whisky Auctioneer,whiskyauctioneer
2022-03-01,12550.0,15.0,653.77,152982.0,234,47071,Whisky Bull Auctions,whisky-bull-auctions
2022-03-01,77000.0,20.0,433.17,1005385.0,2321,47071,Whisky Hammer,whisky-hammer
2022-03-01,9300.0,5.0,317.42,210769.5,664,47071,Whisky-Online Auctions,whisky-online-auctions
2022-03-01,16500.0,2.5,203.8,108217.5,531,47071,WVA Whisky Auctions,wva-whisky-auctions
2022-02-01,4218.0,16.0,268.45,118924.0,443,44689,Australian Whisky Auctions,australian-whisky-auctions
2022-02-01,14991.0,1.0,189.75,927699.0,4889,44689,Catawiki Whisky Auction,catawiki
2022-02-01,1964.0,26.0,292.43,33045.0,113,44689,Celtic Whiskey Auction,celtic-whiskey-auction
2022-02-01,667.0,12.0,115.94,4174.0,36,44689,European Whisky Auctions,european-whisky-auctions
2022-02-01,3900.0,5.5,135.72,29587.2,218,44689,Highland Whisky Auctions,highland-whisky-auctions
2022-02-01,9796.0,4.0,211.77,231043.0,1091,44689,Irish Whiskey Auctions,irish-whiskey-auctions
2022-02-01,14859.0,2.5,264.0,319436.46,1210,44689,Just Whisky Auctions,just-whisky
2022-02-01,600.0,3.0,53.72,5372.0,100,44689,Prestige Whisky Auction,prestige-whisky-auction
2022-02-01,8500.0,15.0,291.55,501473.0,1720,44689,Rum Auctioneer,rumauctioneer
2022-02-01,2666.2,17.5,308.89,27181.9,88,44689,RumTrades Auction,rum-trades-auction
2022-02-01,21000.0,20.0,265.24,2014735.0,7596,44689,Scotch Whisky Auctions,scotchwhiskyauctions
2022-02-01,70267.6,110.9,4035.7,1057352.3,262,44689,Sotheby's Whisky Auction,sothebys-whisky-auction
2022-02-01,17200.0,6.0,253.84,169564.0,668,44689,Speyside Whisky Auctions,speyside-whisky-auctions
2022-02-01,14750.0,12.5,256.78,536165.06,2088,44689,The Grand Whisky Auction,thegrandwhiskyauction
2022-02-01,5600.0,16.0,165.86,234022.0,1411,44689,The Whisky Shop Auctions,the-whisky-shop-auctions
2022-02-01,14201.5,3.7,274.64,738229.0,2688,44689,Unicorn Auctions,unicorn-auctions
2022-02-01,28000.0,5.0,361.35,483129.0,1337,44689,Whisky.Auction,whiskyauction
2022-02-01,16917.9,0.8,144.09,660381.6,4583,44689,WhiskyAuction.com,whiskyauctioncom
2022-02-01,70500.0,15.0,441.5,3723156.0,8433,44689,Whisky Auctioneer,whiskyauctioneer
2022-02-01,11200.0,5.0,502.17,128555.0,256,44689,Whisky Bull Auctions,whisky-bull-auctions
2022-02-01,79000.0,20.0,458.82,1701777.5,3709,44689,Whisky Hammer,whisky-hammer
2022-02-01,15100.0,5.0,353.15,331960.0,940,44689,Whisky-Online Auctions,whisky-online-auctions
2022-02-01,40100.0,2.5,244.72,198222.5,810,44689,WVA Whisky Auctions,wva-whisky-auctions
2022-01-01,10750.0,3.0,266.01,200043.0,752,37796,Australian Whisky Auctions,australian-whisky-auctions
2022-01-01,94639.0,264.0,4541.35,1789291.0,394,37796,Bonhams Whisky Auction,bonhams
2022-01-01,17556.0,8.0,199.76,941460.0,4713,37796,Catawiki Whisky Auction,catawiki
2022-01-01,1227.0,24.0,284.69,17651.0,62,37796,Celtic Whiskey Auction,celtic-whiskey-auction
2022-01-01,3575.0,15.0,337.22,42490.0,126,37796,European Whisky Auctions,european-whisky-auctions
2022-01-01,3950.0,4.0,142.46,16525.13,116,37796,Highland Whisky Auctions,highland-whisky-auctions
2022-01-01,9900.0,4.0,252.0,350030.93,1389,37796,Just Whisky Auctions,just-whisky
2022-01-01,10000.0,20.0,254.4,76830.0,302,37796,McTear's Whisky Auction,mctears
2022-01-01,1700.0,20.0,191.74,17065.0,89,37796,Prestige Whisky Auction,prestige-whisky-auction
2022-01-01,4051.0,15.0,337.66,331915.0,983,37796,Rum Auctioneer,rumauctioneer
2022-01-01,252350.1,7991.1,54255.27,596808.0,11,37796,Sotheby's Whisky Auction,sothebys-whisky-auction
2022-01-01,12000.0,6.0,284.42,153020.0,538,37796,Speyside Whisky Auctions,speyside-whisky-auctions
2022-01-01,76000.0,5.0,341.38,631210.27,1849,37796,The Grand Whisky Auction,thegrandwhiskyauction
2022-01-01,3000.0,16.0,176.52,201939.0,1144,37796,The Whisky Shop Auctions,the-whisky-shop-auctions
2022-01-01,5549.6,3.7,238.7,1148130.2,4810,37796,Unicorn Auctions,unicorn-auctions
2022-01-01,4205.8,10.1,246.85,80474.3,326,37796,Whiskey Bidders,whiskey-bidders
2022-01-01,12600.0,2.0,134.77,309710.0,2298,37796,Whisky.Auction,whiskyauction
2022-01-01,18509.9,0.8,193.68,1192690.0,6158,37796,WhiskyAuction.com,whiskyauctioncom
2022-01-01,41500.0,15.0,401.96,3225292.0,8024,37796,Whisky Auctioneer,whiskyauctioneer
2022-01-01,22550.0,5.0,690.07,127662.5,185,37796,Whisky Bull Auctions,whisky-bull-auctions
2022-01-01,77000.0,20.0,482.36,1326477.5,2750,37796,Whisky Hammer,whisky-hammer
2022-01-01,6700.0,2.5,142.29,110557.5,777,37796,WVA Whisky Auctions,wva-whisky-auctions
2021-12-01,68000.0,110.0,2771.25,133020.0,48,43514,Bonhams Whisky Auction,bonhams
2021-12-01,15984.0,3.0,183.2,929742.0,5075,43514,Catawiki Whisky Auction,catawiki
2021-12-01,18049.0,8.0,348.87,49888.0,143,43514,Celtic Whiskey Auction,celtic-whiskey-auction
2021-12-01,4266.0,10.0,312.37,54664.0,175,43514,European Whisky Auctions,european-whisky-auctions
2021-12-01,1475.0,4.0,169.54,14071.75,83,43514,Highland Whisky Auctions,highland-whisky-auctions
2021-12-01,5373.0,4.0,196.94,254249.0,1291,43514,Irish Whiskey Auctions,irish-whiskey-auctions
2021-12-01,8900.0,2.5,228.74,198543.69,868,43514,Just Whisky Auctions,just-whisky
2021-12-01,4200.0,15.0,197.41,42245.0,214,43514,McTear's Whisky Auction,mctears
2021-12-01,21000.0,15.0,299.16,372149.0,1244,43514,Rum Auctioneer,rumauctioneer
2021-12-01,5674.1,26.5,677.7,39984.3,59,43514,RumTrades Auction,rum-trades-auction
2021-12-01,76000.0,20.0,321.83,2090315.0,6495,43514,Scotch Whisky Auctions,scotchwhiskyauctions
2021-12-01,90430.1,113.0,2778.3,1386369.4,499,43514,Sotheby's Whisky Auction,sothebys-whisky-auction
2021-12-01,32250.0,6.0,309.48,212612.0,687,43514,Speyside Whisky Auctions,speyside-whisky-auctions
2021-12-01,17500.0,6.0,281.95,727995.72,2582,43514,The Grand Whisky Auction,thegrandwhiskyauction
2021-12-01,5000.0,16.0,142.32,170930.0,1201,43514,The Whisky Shop Auctions,the-whisky-shop-auctions
2021-12-01,15925.0,11.0,492.03,560422.0,1139,44594,Unicorn Auctions,unicorn-auctions
2021-12-01,5546.1,3.4,218.5,95264.9,436,43514,Whiskey Bidders,whiskey-bidders
2021-12-01,19000.0,5.0,259.25,478571.0,1846,43514,Whisky.Auction,whiskyauction
2021-12-01,15448.1,0.9,172.53,1132499.2,6564,43514,WhiskyAuction.com,whiskyauctioncom
2021-12-01,120000.0,15.0,594.29,5298104.0,8915,43514,Whisky Auctioneer,whiskyauctioneer
2021-12-01,25050.0,10.0,671.01,277800.0,414,43514,Whisky Bull Auctions,whisky-bull-auctions
2021-12-01,104500.0,20.0,524.51,1245187.5,2374,43514,Whisky Hammer,whisky-hammer
2021-12-01,5100.0,6.0,232.21,266811.5,1149,43514,Whisky-Online Auctions,whisky-online-auctions
2021-12-01,6700.0,2.5,63.98,73707.5,1152,43514,WVA Whisky Auctions,wva-whisky-auctions
2021-11-01,4078.0,6.0,241.85,120684.0,499,48461,Australian Whisky Auctions,australian-whisky-auctions
2021-11-01,90727.0,124.0,5548.16,1952953.0,352,48461,Bonhams Whisky Auction,bonhams
2021-11-01,16973.0,6.0,213.12,827955.0,3885,48461,Catawiki Whisky Auction,catawiki
2021-11-01,4844.0,8.0,171.54,79765.0,465,48461,Celtic Whiskey Auction,celtic-whiskey-auction
2021-11-01,1189.0,17.0,189.3,25555.0,135,48461,European Whisky Auctions,european-whisky-auctions
2021-11-01,22436.0,4.0,207.49,318500.0,1535,48461,Irish Whiskey Auctions,irish-whiskey-auctions
2021-11-01,39250.0,2.5,335.89,435313.53,1296,48461,Just Whisky Auctions,just-whisky
2021-11-01,15500.0,15.0,268.64,463948.0,1727,48461,Rum Auctioneer,rumauctioneer
2021-11-01,5436.6,84.9,1127.78,42855.7,38,48461,RumTrades Auction,rum-trades-auction
2021-11-01,23000.0,20.0,241.68,2092935.0,8660,48461,Scotch Whisky Auctions,scotchwhiskyauctions
2021-11-01,124521.1,80.0,2759.52,1920627.2,696,48461,Sotheby's Whisky Auction,sothebys-whisky-auction
2021-11-01,16700.0,6.0,297.33,199212.0,670,48461,Speyside Whisky Auctions,speyside-whisky-auctions
2021-11-01,20000.0,8.0,284.89,769214.3,2700,48461,The Grand Whisky Auction,thegrandwhiskyauction
2021-11-01,4600.0,16.0,167.22,286781.0,1715,48461,The Whisky Shop Auctions,the-whisky-shop-auctions
2021-11-01,14250.0,4.0,373.46,796589.0,2133,50556,Unicorn Auctions,unicorn-auctions
2021-11-01,5322.5,29.6,320.93,126126.6,393,48461,Waddington's Whisky Auction,waddingtons-whisky-auction
2021-11-01,2888.2,4.2,181.0,58100.8,321,48461,Whiskey Bidders,whiskey-bidders
2021-11-01,64000.0,5.0,288.07,427499.0,1484,48461,Whisky.Auction,whiskyauction
2021-11-01,16229.0,0.8,181.2,989360.3,5460,48461,WhiskyAuction.com,whiskyauctioncom
2021-11-01,80000.0,15.0,427.19,4863941.0,11386,48461,Whisky Auctioneer,whiskyauctioneer
2021-11-01,21150.0,5.0,584.55,136200.0,233,48461,Whisky Bull Auctions,whisky-bull-auctions
2021-11-01,380000.0,20.0,435.55,1464335.0,3362,48461,Whisky Hammer,whisky-hammer
2021-11-01,6200.0,3.0,255.66,241596.5,945,48461,Whisky-Online Auctions,whisky-online-auctions
2021-11-01,3600.0,2.5,78.35,39487.5,504,48461,WVA Whisky Auctions,wva-whisky-auctions
2021-10-01,12677.0,1.0,175.99,743018.0,4222,41407,Catawiki Whisky Auction,catawiki
2021-10-01,4648.0,9.0,164.88,25556.0,155,41407,Celtic Whiskey Auction,celtic-whiskey-auction
2021-10-01,1071.0,21.0,226.56,24469.0,108,41407,European Whisky Auctions,european-whisky-auctions
2021-10-01,13657.0,4.0,188.75,192716.0,1021,41407,Irish Whiskey Auctions,irish-whiskey-auctions
2021-10-01,8600.0,6.5,254.74,268236.95,1053,41407,Just Whisky Auctions,just-whisky
2021-10-01,8500.0,15.0,238.39,53400.0,224,41407,McTear's Whisky Auction,mctears
2021-10-01,8350.0,15.0,270.57,281934.0,1042,41407,Rum Auctioneer,rumauctioneer
2021-10-01,2655.4,72.8,768.3,23817.2,31,41407,RumTrades Auction,rum-trades-auction
2021-10-01,20000.0,20.0,262.56,1942190.0,7397,41407,Scotch Whisky Auctions,scotchwhiskyauctions
2021-10-01,664482.0,1234.0,42455.65,1018935.6,24,41407,Sotheby's Whisky Auction,sothebys-whisky-auction
2021-10-01,24000.0,6.0,302.75,131089.0,433,41407,Speyside Whisky Auctions,speyside-whisky-auctions
2021-10-01,15500.0,5.0,271.34,503601.72,1856,41407,The Grand Whisky Auction,thegrandwhiskyauction
2021-10-01,3600.0,16.0,144.62,233122.0,1612,41407,The Whisky Shop Auctions,the-whisky-shop-auctions
2021-10-01,38134.5,81.3,498.67,127160.2,255,41407,Unicorn Auctions,unicorn-auctions
2021-10-01,19000.0,2.0,131.41,313014.0,2382,41407,Whisky.Auction,whiskyauction
2021-10-01,11187.8,0.9,162.24,872703.0,5379,41407,WhiskyAuction.com,whiskyauctioncom
2021-10-01,490000.0,15.0,507.07,5308991.0,10470,41407,Whisky Auctioneer,whiskyauctioneer
2021-10-01,24000.0,5.0,641.2,184024.0,287,41407,Whisky Bull Auctions,whisky-bull-auctions
2021-10-01,73000.0,20.0,384.29,812015.0,2113,41407,Whisky Hammer,whisky-hammer
2021-10-01,16200.0,3.0,198.36,155513.5,784,41407,Whisky-Online Auctions,whisky-online-auctions
2021-10-01,4500.0,2.5,71.41,39917.5,559,41407,WVA Whisky Auctions,wva-whisky-auctions
2021-09-01,7000.0,100.0,1321.11,107010.0,81,38793,Bonhams Whisky Auction,bonhams
2021-09-01,8997.0,1.0,177.9,729223.0,4099,38793,Catawiki Whisky Auction,catawiki
2021-09-01,7089.0,15.0,295.26,28640.0,97,38793,Celtic Whiskey Auction,celtic-whiskey-auction
2021-09-01,2021.0,13.0,213.18,21531.0,101,38793,European Whisky Auctions,european-whisky-auctions
2021-09-01,6407.0,4.0,170.9,177739.0,1040,38793,Irish Whiskey Auctions,irish-whiskey-auctions
2021-09-01,16500.0,2.5,273.89,340449.77,1243,38793,Just Whisky Auctions,just-whisky
2021-09-01,2400.0,15.0,322.09,66995.0,208,38793,McTear's Whisky Auction,mctears
2021-09-01,2200.0,15.0,253.63,228269.0,900,38793,Rum Auctioneer,rumauctioneer
2021-09-01,7827.3,87.7,1442.04,44703.3,31,38793,RumTrades Auction,rum-trades-auction
2021-09-01,22000.0,20.0,219.28,1304260.0,5948,38793,Scotch Whisky Auctions,scotchwhiskyauctions
2021-09-01,37380.4,186.9,3877.61,298575.6,77,38793,Sotheby's Whisky Auction,sothebys-whisky-auction
2021-09-01,5500.0,8.0,283.3,119551.0,422,38793,Speyside Whisky Auctions,speyside-whisky-auctions
2021-09-01,29500.0,5.0,237.45,625669.11,2635,38793,The Grand Whisky Auction,thegrandwhiskyauction
2021-09-01,5200.0,16.0,133.45,178152.0,1335,38793,The Whisky Shop Auctions,the-whisky-shop-auctions
2021-09-01,12862.7,3.6,390.69,705188.3,1805,38793,Unicorn Auctions,unicorn-auctions
2021-09-01,13536.0,51.8,454.92,127376.6,280,38793,Waddington's Whisky Auction,waddingtons-whisky-auction
2021-09-01,2236.4,3.4,127.59,39935.9,313,38793,Whiskey Bidders,whiskey-bidders
2021-09-01,52000.0,6.0,280.69,251776.0,897,38793,Whisky.Auction,whiskyauction
2021-09-01,18256.5,0.9,162.75,998654.9,6136,38793,WhiskyAuction.com,whiskyauctioncom
2021-09-01,63000.0,15.0,459.24,3388290.0,7378,38793,Whisky Auctioneer,whiskyauctioneer
2021-09-01,10000.0,5.0,633.79,186968.53,295,38793,Whisky Bull Auctions,whisky-bull-auctions
2021-09-01,35000.0,20.0,396.63,909070.0,2292,38793,Whisky Hammer,whisky-hammer
2021-09-01,3800.0,2.0,134.16,108534.0,809,38793,Whisky-Online Auctions,whisky-online-auctions
2021-09-01,2100.0,2.5,67.09,24890.0,371,38793,WVA Whisky Auctions,wva-whisky-auctions
2021-08-01,339514.0,235.0,4425.66,1858779.0,420,42602,Bonhams Whisky Auction,bonhams
2021-08-01,4779.0,3.0,170.76,544215.0,3187,42602,Catawiki Whisky Auction,catawiki
2021-08-01,1244.0,36.0,204.35,21048.0,103,42602,Celtic Whiskey Auction,celtic-whiskey-auction
2021-08-01,1367.0,20.0,235.67,20975.0,89,42602,European Whisky Auctions,european-whisky-auctions
2021-08-01,3490.0,9.0,178.44,137401.0,770,42602,Irish Whiskey Auctions,irish-whiskey-auctions
2021-08-01,60500.0,2.5,357.75,525887.31,1470,42602,Just Whisky Auctions,just-whisky
2021-08-01,12505.0,15.0,226.58,273708.0,1208,42602,Rum Auctioneer,rumauctioneer
2021-08-01,42000.0,20.0,257.96,1770635.0,6864,42602,Scotch Whisky Auctions,scotchwhiskyauctions
2021-08-01,16000.0,8.0,301.16,106311.0,353,42602,Speyside Whisky Auctions,speyside-whisky-auctions
2021-08-01,59000.0,5.0,294.24,711461.17,2418,42602,The Grand Whisky Auction,thegrandwhiskyauction
2021-08-01,6500.0,16.0,146.49,232482.0,1587,42602,The Whisky Shop Auctions,the-whisky-shop-auctions
2021-08-01,13027.3,3.6,258.75,985070.7,3807,42602,Unicorn Auctions,unicorn-auctions
2021-08-01,3330.9,17.1,219.62,43265.1,197,42602,Whiskey Bidders,whiskey-bidders
2021-08-01,6200.0,2.0,101.1,327044.0,3235,42602,Whisky.Auction,whiskyauction
2021-08-01,13404.9,0.9,142.76,862960.0,6045,42602,WhiskyAuction.com,whiskyauctioncom
2021-08-01,61500.0,15.0,491.05,3719220.0,7574,42602,Whisky Auctioneer,whiskyauctioneer
2021-08-01,24000.0,5.0,585.14,131070.5,224,42602,Whisky Bull Auctions,whisky-bull-auctions
2021-08-01,63000.0,20.0,414.89,922725.0,2224,42602,Whisky Hammer,whisky-hammer
2021-08-01,13200.0,3.0,211.73,98879.0,467,42602,Whisky-Online Auctions,whisky-online-auctions
2021-08-01,600.0,2.5,45.85,16507.5,360,42602,WVA Whisky Auctions,wva-whisky-auctions
2021-07-01,7699.0,9.0,188.65,568226.0,3012,36401,Catawiki Whisky Auction,catawiki
2021-07-01,1606.0,30.0,274.94,27219.0,99,36401,Celtic Whiskey Auction,celtic-whiskey-auction
2021-07-01,2454.0,22.0,245.91,28280.0,115,36401,European Whisky Auctions,european-whisky-auctions
2021-07-01,620.0,50.0,223.67,1342.0,6,36401,Global Whisky Auctions,global-whisky-auctions
2021-07-01,8286.0,4.0,206.27,213486.0,1035,36401,Irish Whiskey Auctions,irish-whiskey-auctions
2021-07-01,13950.0,5.0,260.76,270148.22,1036,36401,Just Whisky Auctions,just-whisky
2021-07-01,3200.0,15.0,286.22,63255.0,221,36401,McTear's Whisky Auction,mctears
2021-07-01,20500.0,15.0,240.97,239287.0,993,36401,Rum Auctioneer,rumauctioneer
2021-07-01,32000.0,20.0,239.49,1456080.0,6080,36401,Scotch Whisky Auctions,scotchwhiskyauctions
2021-07-01,20585.4,514.6,4651.59,372127.2,80,36401,Sotheby's Whisky Auction,sothebys-whisky-auction
2021-07-01,5200.0,6.0,206.44,88976.0,431,36401,Speyside Whisky Auctions,speyside-whisky-auctions
2021-07-01,38250.0,5.0,282.82,665199.68,2352,36401,The Grand Whisky Auction,thegrandwhiskyauction
